,trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy
257,20180906,002072.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,596.52,1.06,376.98,0.67,219.54
258,20180906,002932.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,195.45,0.87,223.34,0.99,-27.9
259,20180906,300106.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,273.65,0.91,261.26,0.87,12.39
260,20180906,300724.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1093.3,1.07,1084.05,1.06,9.24
262,20180906,601330.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1317.16,0.7,0.0,0.0,1317.16
263,20180906,601606.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1842.61,0.89,0.0,0.0,1842.61
264,20180906,601606.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,1777.36,0.86,-1777.36
265,20180906,603192.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1172.8,1.17,0.0,0.0,1172.8
266,20180906,603713.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,763.6,0.94,0.0,0.0,763.6
267,20180906,603713.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,871.8,1.07,-871.8
268,20180907,000669.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,411.19,0.93,253.23,0.57,157.96
269,20180907,002072.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,806.36,1.31,522.69,0.85,283.67
271,20180907,002933.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,40.38,0.31,-40.38
272,20180907,300724.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,930.37,0.9,1044.17,1.01,-113.8
274,20180907,300746.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,375.52,0.92,159.68,0.39,215.84
275,20180907,600165.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,383.05,0.86,-383.05
276,20180907,601330.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1204.66,0.93,0.0,0.0,1204.66
277,20180907,601330.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,998.67,0.77,-998.67
278,20180907,601606.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1729.62,1.18,0.0,0.0,1729.62
279,20180907,601606.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,1360.52,0.93,-1360.52
280,20180907,603192.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,669.64,0.86,0.0,0.0,669.64
281,20180907,603192.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,914.91,1.17,-914.91
282,20180907,603713.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,3785.23,1.38,0.0,0.0,3785.23
283,20180907,603713.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,2864.6,1.04,-2864.6
284,20180910,000576.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,520.48,0.81,517.97,0.81,2.52
285,20180910,000669.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,424.5,0.64,558.46,0.85,-133.96
286,20180910,002072.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,425.77,0.98,568.14,1.31,-142.37
288,20180910,002243.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,276.34,0.68,379.58,0.93,-103.23
289,20180910,002848.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,237.75,0.96,130.92,0.53,106.83
290,20180910,002893.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,165.37,0.75,36.33,0.17,129.04
291,20180910,002921.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,239.93,1.02,139.69,0.6,100.24
292,20180910,002930.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,562.2,0.93,263.96,0.44,298.24
293,20180910,002933.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1351.01,0.99,348.16,0.26,1002.85
294,20180910,300059.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,4603.52,1.68,2122.41,0.77,2481.11
295,20180910,300724.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1009.32,0.98,719.99,0.7,289.33
297,20180910,601330.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1616.34,0.99,0.0,0.0,1616.34
298,20180910,601330.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,1313.76,0.81,-1313.76
299,20180910,601606.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1136.53,1.11,0.0,0.0,1136.53
300,20180910,603192.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,788.51,1.53,0.0,0.0,788.51
301,20180910,603192.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,345.3,0.67,-345.3
302,20180910,603706.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,533.02,0.93,-533.02
303,20180911,000760.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,251.6,0.68,408.61,1.1,-157.01
305,20180911,002356.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,104.88,0.6,155.98,0.89,-51.1
306,20180911,002888.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,106.4,0.95,84.48,0.75,21.93
307,20180911,002933.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,795.66,0.91,823.76,0.94,-28.1
309,20180911,300724.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,651.0,0.7,719.65,0.77,-68.65
311,20180911,600903.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,783.91,0.75,0.0,0.0,783.91
312,20180911,601330.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,779.89,0.76,0.0,0.0,779.89
313,20180911,601330.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,847.25,0.82,-847.25
314,20180911,603192.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,997.94,1.57,0.0,0.0,997.94
315,20180911,603192.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,866.82,1.36,-866.82
316,20180911,603693.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,589.07,0.86,-589.07
317,20180911,603706.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,768.91,1.15,0.0,0.0,768.91
318,20180912,002692.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,259.99,0.85,317.6,1.04,-57.61
319,20180912,002932.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,479.65,1.3,255.08,0.69,224.57
320,20180912,002933.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1036.01,1.41,699.51,0.95,336.51
322,20180912,300216.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,282.14,0.94,114.76,0.38,167.38
323,20180912,300411.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,615.45,1.24,501.27,1.01,114.18
325,20180912,300724.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,700.66,0.81,565.48,0.66,135.18
327,20180912,601330.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,746.74,0.94,-746.74
328,20180912,603693.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,956.33,1.01,0.0,0.0,956.33
329,20180912,603693.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,1189.94,1.25,-1189.94
330,20180913,000752.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,94.66,0.5,316.05,1.66,-221.39
331,20180913,000979.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,507.34,0.96,319.72,0.61,187.62
332,20180913,002848.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,507.65,1.21,535.43,1.28,-27.78
333,20180913,002932.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,245.36,0.84,250.27,0.86,-4.91
334,20180913,002933.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1186.68,1.33,1170.3,1.31,16.37
336,20180913,300411.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,280.12,0.77,389.99,1.07,-109.86
337,20180913,300647.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,258.29,0.55,192.66,0.41,65.64
338,20180913,300724.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,807.62,0.7,1269.53,1.1,-461.91
340,20180913,600903.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,778.27,0.69,-778.27
341,20180913,601068.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1389.26,0.89,0.0,0.0,1389.26
342,20180913,601231.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,392.63,2.33,-392.63
343,20180913,603192.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,1522.45,1.41,-1522.45
344,20180914,000979.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,682.17,1.01,599.61,0.89,82.55
346,20180914,000989.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,72.99,0.51,196.63,1.37,-123.64
347,20180914,002526.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,364.96,0.57,1758.55,2.74,-1393.59
348,20180914,002921.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,129.65,0.81,169.03,1.05,-39.38
349,20180914,002932.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,358.42,1.27,331.22,1.18,27.19
351,20180914,002933.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1076.5,1.43,870.08,1.15,206.41
353,20180914,002935.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,2233.15,1.9,368.73,0.31,1864.43
354,20180914,300411.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1012.07,0.91,1152.95,1.04,-140.87
356,20180914,300711.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,118.11,0.61,38.0,0.2,80.1
357,20180914,300724.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,770.32,0.98,513.14,0.65,257.18
359,20180914,300745.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,249.77,0.8,247.54,0.79,2.23
361,20180914,600903.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,762.7,0.6,0.0,0.0,762.7
362,20180914,600903.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,812.7,0.64,-812.7
363,20180914,601068.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1335.43,1.05,0.0,0.0,1335.43
364,20180914,603032.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,880.37,1.16,0.0,0.0,880.37
365,20180914,603032.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,764.83,1.01,-764.83
366,20180914,603192.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,767.24,1.09,0.0,0.0,767.24
367,20180917,000669.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,349.58,1.0,362.05,1.03,-12.48
368,20180917,000673.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,518.16,0.98,366.24,0.7,151.92
369,20180917,002695.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,134.93,0.68,156.31,0.79,-21.38
370,20180917,002848.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,253.86,0.86,371.52,1.25,-117.66
371,20180917,002933.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,777.42,1.48,751.79,1.43,25.63
373,20180917,002935.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,594.12,0.89,518.54,0.78,75.57
374,20180917,300411.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,220.0,0.92,183.4,0.77,36.61
375,20180917,300586.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,65.66,0.5,111.2,0.84,-45.54
376,20180917,300724.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1830.93,0.79,2085.48,0.9,-254.55
378,20180917,601606.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,1354.37,0.99,-1354.37
379,20180917,603192.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,469.76,1.11,0.0,0.0,469.76
380,20180917,603192.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,424.03,1.0,-424.03
381,20180917,603348.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,318.81,1.47,0.0,0.0,318.81
382,20180917,603348.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,422.05,1.95,-422.05
383,20180917,603596.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,151.75,1.08,0.0,0.0,151.75
384,20180917,603596.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,1547.6,11.04,-1547.6
385,20180918,002072.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,345.45,1.13,238.07,0.78,107.39
386,20180918,002477.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,46.16,3.46,0.0,0.0,46.16
387,20180918,002628.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,393.48,1.18,320.64,0.97,72.84
388,20180918,002692.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,140.67,0.51,257.91,0.93,-117.24
389,20180918,002848.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,542.09,1.32,416.13,1.01,125.96
391,20180918,002933.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,758.24,1.36,1022.0,1.83,-263.77
393,20180918,002935.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,592.41,0.91,568.66,0.88,23.75
394,20180918,300724.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,351.0,0.8,756.83,1.72,-405.83
396,20180918,601068.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,1623.33,0.94,-1623.33
397,20180918,601606.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,1182.28,0.9,0.0,0.0,1182.28
398,20180918,601606.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,996.05,0.75,-996.05
399,20180918,603032.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,722.48,1.19,0.0,0.0,722.48
400,20180918,603032.SH,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,0.0,0.0,952.31,1.56,-952.31
401,20180919,000852.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,239.96,0.61,402.81,1.02,-162.85
402,20180919,002297.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,412.25,0.81,478.47,0.94,-66.22
403,20180919,002445.SZ,西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,108.76,2.52,0.0,0.0,108.76
